created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Wed Jan 31 03:52:05 +0000 2024;1752540229494526192;"Polres Ppu, Polda Kaltim - Patroli Gabungan 3 Pilar, Ciptakan Situasi Harkamtibmas Kondusif Jelang Pemilu Damai 2024 di Gudang KPU Kab. PPU, Rabu (31/01/2023)  .@divisihumaspolri @spripim.polri . #PolresPPU #Poldakaltim #Polripresisi #Pemilu2024 #PemiluDamai #Damaiindonesia https://t.co/M4fnAZ88wn";0;0;0;0;in;1697441892483596288;1752540229494526192;bag_ops_PPU;https://twitter.com/bag_ops_PPU/status/1752540229494526192
Wed Jan 31 03:49:58 +0000 2024;1752539695316410587;"Kapolresta magelang beserta staf dan bhayangkari mengucapkan Selamat Harlah yang ke 101 tahun untuk NAHDLATUL ULAMA (16 Rajab 1445 Hijriyyah - 31 Januari 2024 M).   #HadirBerbuatBermanfaat #polrestamagelanghadir #polri #pemilu2024 #pemiludamai #magelang https://t.co/pY0WIeUVxO";0;0;0;0;in;1455760055341518850;1752539695316410587;daniss25604824;https://twitter.com/daniss25604824/status/1752539695316410587
Wed Jan 31 03:49:43 +0000 2024;1752539630992581015;"Polres Ppu, Polda Kaltim - Patroli Gabungan 3 Pilar, Ciptakan Situasi Harkamtibmas Kondusif Jelang Pemilu Damai 2024 di Kantor Bawaslu Kab. PPU, Rabu (31/01/2023) .@divisihumaspolri @spripim.polri . #PolresPPU #Poldakaltim #Polripresisi #Pemilu2024 #PemiluDamai #Damaiindonesia https://t.co/XgNMjdJOi9";0;0;0;0;in;1697441892483596288;1752539630992581015;bag_ops_PPU;https://twitter.com/bag_ops_PPU/status/1752539630992581015
Wed Jan 31 03:48:54 +0000 2024;1752539424523731026;"Kapolresta magelang beserta staf dan bhayangkari mengucapkan Selamat Harlah yang ke 101 tahun untuk NAHDLATUL ULAMA (16 Rajab 1445 Hijriyyah - 31 Januari 2024 M).   #HadirBerbuatBermanfaat #polrestamagelanghadir #polri #pemilu2024 #pemiludamai #magelang https://t.co/cS8IvCQqam";0;0;0;0;in;1235123192953335808;1752539424523731026;DsdIskak;https://twitter.com/DsdIskak/status/1752539424523731026
Wed Jan 31 03:47:41 +0000 2024;1752539119308435818;"Mahfud mengatakan Presiden @Jokowi mengangkatnya menjadi Menko Polhukam dengan hormat, maka menurut dia, ketika mundur juga dilakukan dengan hormat.  "Itu segi etiknya. Tinggal nunggu jadwal ketemu," kata @mohmahfudmd.  #Pemilu2024  https://t.co/KgtGU1ft49";0;0;0;0;in;124390203;1752539119308435818;beritaKBR;https://twitter.com/beritaKBR/status/1752539119308435818
Wed Jan 31 03:47:26 +0000 2024;1752539056939130970;"#pemilu2024 #viral Lihat video Suhendri aceh ( tangerang )! #TikTok https://t.co/0PaDEhrlaU";0;0;0;0;in;880544960163979265;1752539056939130970;acehsatu2;https://twitter.com/acehsatu2/status/1752539056939130970
Wed Jan 31 03:47:16 +0000 2024;1752539016560541789;"Seluruh aparatur Negara wajib netral dalam Pemilu 2024  #pemilu2024 https://t.co/7MszZXqKVs";0;1;0;0;in;1562814013029117955;1752539016560541789;lestikelar;https://twitter.com/lestikelar/status/1752539016560541789
Wed Jan 31 03:44:57 +0000 2024;1752538433262940207;"Kapolresta magelang beserta staf dan bhayangkari mengucapkan Selamat Harlah yang ke 101 tahun untuk NAHDLATUL ULAMA (16 Rajab 1445 Hijriyyah - 31 Januari 2024 M).   #HadirBerbuatBermanfaat #polrestamagelanghadir #polri #pemilu2024 #pemiludamai #magelang https://t.co/ZkcuDsM6i7";0;0;0;1;in;1593446609756770305;1752538433262940207;PolrestaMgl;https://twitter.com/PolrestaMgl/status/1752538433262940207
Wed Jan 31 03:44:36 +0000 2024;1752538342150042025;"Polres Ppu, Polda Kaltim - Patroli Gabungan 3 Pilar, Ciptakan Situasi Harkamtibmas Kondusif Jelang Pemilu Damai 2024 di Kantor PPK Kec. Penajam Kab. PPU, Rabu (31/01/2023)  .@divisihumaspolri @spripim.polri . #PolresPPU #Poldakaltim #Polripresisi #Pemilu2024 #PemiluDamai https://t.co/9xR2eSEfSw";0;0;0;0;in;1697441892483596288;1752538342150042025;bag_ops_PPU;https://twitter.com/bag_ops_PPU/status/1752538342150042025
Wed Jan 31 03:42:59 +0000 2024;1752537938368598061;"Kapolresta magelang beserta staf dan bhayangkari mengucapkan Selamat Harlah yang ke 101 tahun untuk NAHDLATUL ULAMA (16 Rajab 1445 Hijriyyah - 31 Januari 2024 M).   #HadirBerbuatBermanfaat #polrestamagelanghadir #polri #pemilu2024 #pemiludamai #magelang https://t.co/IjmR9brzcC";0;0;0;0;in;1709089009740476416;1752537938368598061;polseknglu18112;https://twitter.com/polseknglu18112/status/1752537938368598061
Wed Jan 31 03:40:20 +0000 2024;1752537272287989878;"Polres Ppu, Polda Kaltim - Patroli Gabungan 3 Pilar, Ciptakan Situasi Harkamtibmas Kondusif Jelang Pemilu Damai 2024 di Kantor KPU Kab. PPU, Rabu (31/01/2023)  .@divisihumaspolri @spripim.polri . #PolresPPU #Poldakaltim #Polripresisi #Pemilu2024 #PemiluDamai #Damaiindonesia https://t.co/u8nyzGTzsO";0;0;0;0;in;1697441892483596288;1752537272287989878;bag_ops_PPU;https://twitter.com/bag_ops_PPU/status/1752537272287989878
Wed Jan 31 03:38:00 +0000 2024;1752536683218952449;"Tribun Jogja edisi Rabu, 31 Januari 2024. #Pemilu2024 #pilpres https://t.co/o0wZOPf4hg";0;1;0;1;in;223476605;1752536683218952449;tribunjogja;https://twitter.com/tribunjogja/status/1752536683218952449
Wed Jan 31 03:36:52 +0000 2024;1752536397456756930;"Setiap capres kan dikawal paspampres ya. Coba aja tanya paspampres capres mana yg setiap acara rakyat memihak dan membludak #Pemilu2024 #capres2024";0;0;0;0;in;3537218660;1752536397456756930;id_hananto;https://twitter.com/id_hananto/status/1752536397456756930
Wed Jan 31 03:32:20 +0000 2024;1752535258212544734;"Selamat Pagi Indonesia....#viral #VideoViral #goodmorning #WednesdayMotivation #Pemilu2024 #Pilpres2024 #TikTokライブ #Twitter保存ランキング https://t.co/MGXht7Rgdo";0;0;0;0;in;124762474;1752535258212544734;rizki_NU;https://twitter.com/rizki_NU/status/1752535258212544734
Wed Jan 31 03:31:50 +0000 2024;1752535132932890955;"Round Up Kampanye ke-64, Pasangan Calon Gencar Tebar Janji ke Daerah  https://t.co/TnfIe11ogf  #Pemilu2024 #kampanye #AMINkanIndonesia #PrabowoGibran #GanjarMahfudSatset #Pilpres2024 #PemiluIndonesia";0;0;0;0;in;1465529152136568833;1752535132932890955;officialntv_;https://twitter.com/officialntv_/status/1752535132932890955
Wed Jan 31 03:30:41 +0000 2024;1752534843324567691;"Kita semua tahu bahwa Bansos dan BLT itu program negara untuk masyarakat. Bukan program tim pemenangan Capres untuk mencari dukungan publik. Telah terjadi penyalahgunaan kebijakan.   #PresidenJokowi #PrabowoGibran #Pilpres2024 #Pemilu2024 #AsalBukan02 https://t.co/zU73ZiiJfM";0;0;0;0;in;1737885127898976256;1752534843324567691;adammalik64;https://twitter.com/adammalik64/status/1752534843324567691
Wed Jan 31 03:30:17 +0000 2024;1752534741973361117;"Kita semua tahu bahwa Bansos dan BLT itu program negara untuk masyarakat. Bukan program tim pemenangan Capres untuk mencari dukungan publik. Telah terjadi penyalahgunaan kebijakan.   #PresidenJokowi #PrabowoGibran #Pilpres2024 #Pemilu2024 #AsalBukan02 https://t.co/f6QpTDkCzK";0;0;0;0;in;1737890750757765120;1752534741973361117;SariPutri96;https://twitter.com/SariPutri96/status/1752534741973361117
Wed Jan 31 03:29:39 +0000 2024;1752534580610081108;"Negeri ini sedang tidak baik2 saja ....saatnya semua bersatu, ada isu bersama yg bisa menyatukan rakyat semua. LAWAN ✊🏽 #Pemilu2024  #savedemokrasi #savereformasi";0;0;0;0;in;1635444252493897728;1752534580610081108;AnditaZell20506;https://twitter.com/AnditaZell20506/status/1752534580610081108
Wed Jan 31 03:29:34 +0000 2024;1752534561240870948;"Personel OMB Mansinam 2023-2024 Polres Teluk Wondama melaksanakan Patroli Dialogis guna ciptakan Kamtibmas yang kondusif jelang Pemilu 2024  #opsmantapbrata20232024  #pemilu2024  #polrihumanis  #polripresisi  @humas_poldaPB @DivHumas_Polri https://t.co/n29mKvteDk";0;0;0;1;in;1468109313977683978;1752534561240870948;PolresTW;https://twitter.com/PolresTW/status/1752534561240870948
Wed Jan 31 03:29:20 +0000 2024;1752534502524719290;"Demokrasi Itu Boleh Beda Pilihan Akan Tetapi Tetap Jaga Persatuan   Pemilu 2024 Aman dan Damai  #pemilu2024  #PemiluAman2024  #PemiluDamai https://t.co/eR49TQhl58";0;0;0;0;in;976793033197760513;1752534502524719290;polreshalut_;https://twitter.com/polreshalut_/status/1752534502524719290
Wed Jan 31 03:27:53 +0000 2024;1752534135665733651;"Jelang Pemilu 2024, PLN Jabar Siaga Jaga Pasokan Listrik  https://t.co/5f8E980MBD  #radarjabar #Pemilu2024 #pilkada #PLN #PLNJabar #PasikanListrik #DistribusiListrik";0;0;0;2;in;1651883208404000769;1752534135665733651;radarjabar_id;https://twitter.com/radarjabar_id/status/1752534135665733651
Wed Jan 31 03:26:49 +0000 2024;1752533867481972942;"Kampanye Hari ke-65, Ganjar ke Pontianak dan Mahfud ke Aceh  https://t.co/OkhvXo7RHP  #Pemilu2024 #GanjarMahfud2024 #kampanye #Pilpres2024 #PemiluIndonesia";0;0;0;0;in;1465529152136568833;1752533867481972942;officialntv_;https://twitter.com/officialntv_/status/1752533867481972942
Wed Jan 31 03:26:37 +0000 2024;1752533817234165880;"Gibran seolah-olah menguasai masalah namun sebenarnya tidak secara substansi dan cenderung menghafal.    #PresidenJokowi #PrabowoGibran #Pilpres2024 #Pemilu2024 #AsalBukanGibran https://t.co/JNpEx7WFxA";0;0;0;0;in;1737890750757765120;1752533817234165880;SariPutri96;https://twitter.com/SariPutri96/status/1752533817234165880
Wed Jan 31 03:26:30 +0000 2024;1752533790034157984;"Investor Asing asal China, Arab Saudi dan penanam modal lainnya nyatakan minat untuk turut serta menggarap proyek IKN. #IbuKotaBaru #IndonesiaMaju  #GrandeFratello  #InvestSmart  #EkonomiKuat  #Pemilu2024 https://t.co/fzuUpsjyhQ";0;0;0;0;in;298641815;1752533790034157984;Coffee2Talks;https://twitter.com/Coffee2Talks/status/1752533790034157984
Wed Jan 31 03:24:52 +0000 2024;1752533377771782448;"#SobatJDIH, berikut penjelasan terkait Suara untuk Pemilu Anggota DPD yang dianggap sah serta tanda coblos Surat suara yang dinyatakan sah.   #PemiluSerentak2024  #sobatJDIH  #KPUProvinsiJambi  #pemilu2024  #pemilihanserentak2024  #jdihkpuprovinsijambi  #sobatjdihkpuprovinsijambi https://t.co/QzqPu072rg";0;0;0;0;in;1493841970346999808;1752533377771782448;JDIHKPU_JAMBI;https://twitter.com/JDIHKPU_JAMBI/status/1752533377771782448
Wed Jan 31 03:23:53 +0000 2024;1752533129045184947;"#Pemilu2024 Akankah Tren Pemimpin Populis Berangsur Bangkit? #AdadiKompas  https://t.co/rvP7omjXtj";0;0;0;0;in;771030588;1752533129045184947;KompasData;https://twitter.com/KompasData/status/1752533129045184947
Wed Jan 31 03:20:44 +0000 2024;1752532339278950486;"Sebagai anak hukum itu harus berprinsip ‘yang penting bukan 02’  Rugi dong kalo sampe milih mereka yang Cawapresnya melanggar MK, Capresnya melanggar HAM, dan pendukungnya melanggar kampanye.    #PresidenJokowi #PrabowoGibran #Pilpres2024 #Pemilu2024 #AsalBukan02 https://t.co/4iN3fjNQWz";0;0;0;0;in;1737890750757765120;1752532339278950486;SariPutri96;https://twitter.com/SariPutri96/status/1752532339278950486
Wed Jan 31 03:19:30 +0000 2024;1752532027738358046;"Akankah Tren Pemimpin Populis Berangsur Bangkit? #Pemilu2024 #AdadiKompas  https://t.co/iB074klYz3";0;3;0;3;in;255866913;1752532027738358046;hariankompas;https://twitter.com/hariankompas/status/1752532027738358046
Wed Jan 31 03:18:23 +0000 2024;1752531748326670775;""Jangan biarkan Hoax menjadi penghalang bagi kita untuk memberikan hak suara yang adil dan merdeka di Pemilu 2024. Mari kita bersama-sama memerangi Hoax dan menjamin kelancaran dan keamanan Pemilu." @divisihumaspolri @humaspoldajatim #pemilu2024 https://t.co/kz3g4GcFsR";0;0;0;0;in;1703939109654585344;1752531748326670775;humasektuban;https://twitter.com/humasektuban/status/1752531748326670775
Wed Jan 31 03:15:57 +0000 2024;1752531135962509355;"Gibran belum layak menjadi Cawapres karena latar belakang dan privilege dirinya telah menutupi kemampuannya yang sebenarnya belum masuk.    #PresidenJokowi #PrabowoGibran #Pilpres2024 #Pemilu2024 #AsalBukanGibran https://t.co/xdZFxdleyh";0;0;0;0;in;1737890750757765120;1752531135962509355;SariPutri96;https://twitter.com/SariPutri96/status/1752531135962509355
Wed Jan 31 03:15:57 +0000 2024;1752531135748608441;"Wujudkan pemilu 2024 yang aman dan damai   #pemilu2024 #pemilu2024amandandamai https://t.co/sjeLY1HutH";0;0;0;0;in;1554455202136485888;1752531135748608441;hoholucu;https://twitter.com/hoholucu/status/1752531135748608441
Wed Jan 31 03:15:50 +0000 2024;1752531102806450608;"Wujudkan pemilu 2024 yang aman dan damai   #pemilu2024 #pemilu2024amandandamai https://t.co/gx7Ypqhg0x";0;0;0;0;in;1554455202136485888;1752531102806450608;hoholucu;https://twitter.com/hoholucu/status/1752531102806450608
Wed Jan 31 03:15:41 +0000 2024;1752531069033984401;"Wujudkan pemilu 2024 yang aman dan damai   #pemilu2024 #pemilu2024amandandamai https://t.co/daQpvMVqBZ";0;0;0;0;in;1554455202136485888;1752531069033984401;hoholucu;https://twitter.com/hoholucu/status/1752531069033984401
Wed Jan 31 03:15:33 +0000 2024;1752531032392536113;"Wujudkan pemilu 2024 yang aman dan damai   #pemilu2024 #pemilu2024amandandamai https://t.co/SiXfwSV0QY";0;0;0;0;in;1554455202136485888;1752531032392536113;hoholucu;https://twitter.com/hoholucu/status/1752531032392536113
Wed Jan 31 03:15:26 +0000 2024;1752531003611165019;"Wujudkan pemilu 2024 yang aman dan damai   #pemilu2024 #pemilu2024amandandamai https://t.co/VBUezoCMJI";0;0;0;0;in;1554455202136485888;1752531003611165019;hoholucu;https://twitter.com/hoholucu/status/1752531003611165019
Wed Jan 31 03:15:20 +0000 2024;1752530979393319054;"Wujudkan pemilu 2024 yang aman dan damai   #pemilu2024 #pemilu2024amandandamai https://t.co/w5Tu0AdiwD";0;0;0;0;in;1554455202136485888;1752530979393319054;hoholucu;https://twitter.com/hoholucu/status/1752530979393319054
Wed Jan 31 03:08:40 +0000 2024;1752529301524939094;"Hanya karena membawa spanduk 03 saat Presiden Jokowi melintas, seseorang berusaha diamankan aparat. Jokowi makin panik, polisi makin kalap.   #PresidenJokowi #PrabowoGibran #Pilpres2024 #Pemilu2024 https://t.co/FrT4LpkwAc";0;1;0;0;in;1737890750757765120;1752529301524939094;SariPutri96;https://twitter.com/SariPutri96/status/1752529301524939094
Wed Jan 31 03:05:32 +0000 2024;1752528513167773959;"Suara kita menentukan masa depan kita #Pemilu2024 https://t.co/DsIb8mvVPV";0;0;0;0;in;1568463142723940354;1752528513167773959;dellaannissaa;https://twitter.com/dellaannissaa/status/1752528513167773959
Wed Jan 31 03:05:26 +0000 2024;1752528487578223043;"Ayo ke TPS gunakan hak pilih untuk menentukan masa depan bangsa #Pemilu2024 https://t.co/3M97opV0jF";0;0;0;0;in;1568463142723940354;1752528487578223043;dellaannissaa;https://twitter.com/dellaannissaa/status/1752528487578223043
Wed Jan 31 03:01:13 +0000 2024;1752527425471381857;"Wujudkan pemilu 2024 yang aman dan damai   #pemilu2024 #pemilu2024amandandamai https://t.co/LBl2M9cbFa";0;0;0;1;in;1702642688775028736;1752527425471381857;ChauzaZ;https://twitter.com/ChauzaZ/status/1752527425471381857
Wed Jan 31 03:01:08 +0000 2024;1752527407318519907;"Wujudkan pemilu 2024 yang aman dan damai   #pemilu2024 #pemilu2024amandandamai https://t.co/AxUvBaOdgQ";0;0;0;1;in;1702642688775028736;1752527407318519907;ChauzaZ;https://twitter.com/ChauzaZ/status/1752527407318519907
Wed Jan 31 03:01:04 +0000 2024;1752527387055833092;"Wujudkan pemilu 2024 yang aman dan damai   #pemilu2024 #pemilu2024amandandamai https://t.co/aXCtk98cOe";0;0;0;1;in;1702642688775028736;1752527387055833092;ChauzaZ;https://twitter.com/ChauzaZ/status/1752527387055833092
Wed Jan 31 03:00:59 +0000 2024;1752527366197494184;"Wujudkan pemilu 2024 yang aman dan damai   #pemilu2024 #pemilu2024amandandamai https://t.co/4wJgeamalP";0;0;0;1;in;1702642688775028736;1752527366197494184;ChauzaZ;https://twitter.com/ChauzaZ/status/1752527366197494184
Wed Jan 31 03:00:54 +0000 2024;1752527347612594443;"Wujudkan pemilu 2024 yang aman dan damai   #pemilu2024 #pemilu2024amandandamai https://t.co/YgbbORUGCN";0;0;0;1;in;1702642688775028736;1752527347612594443;ChauzaZ;https://twitter.com/ChauzaZ/status/1752527347612594443
Wed Jan 31 03:00:49 +0000 2024;1752527324103455201;"Wujudkan pemilu 2024 yang aman dan damai   #pemilu2024 #pemilu2024amandandamai https://t.co/QPWfcXEa3g";0;0;0;1;in;1702642688775028736;1752527324103455201;ChauzaZ;https://twitter.com/ChauzaZ/status/1752527324103455201
Wed Jan 31 03:00:44 +0000 2024;1752527305623449748;"Wujudkan pemilu 2024 yang aman dan damai   #pemilu2024 #pemilu2024amandandamai https://t.co/IiICFOOAar";0;0;0;1;in;1702642688775028736;1752527305623449748;ChauzaZ;https://twitter.com/ChauzaZ/status/1752527305623449748
Wed Jan 31 03:00:41 +0000 2024;1752527293115986072;"Wujudkan pemilu 2024 yang aman dan damai   #pemilu2024 #pemilu2024amandandamai https://t.co/n0QoIiCgW2";0;0;0;1;in;1702642688775028736;1752527293115986072;ChauzaZ;https://twitter.com/ChauzaZ/status/1752527293115986072
Wed Jan 31 03:00:02 +0000 2024;1752527128665756047;"Kawan EMCO ayo ikut serta dalam pengambilan keputusan untuk masa depan negara. Suaramu, menentukan semuanya!  #EMCOpaint #EMCOlux #catkayudanbesi #pemilu2024 #pemilu #capres #cawapres https://t.co/LO0SyAHhjG";0;1;1;3;in;1950651955;1752527128665756047;EMCOPaint;https://twitter.com/EMCOPaint/status/1752527128665756047
Wed Jan 31 02:53:54 +0000 2024;1752525585220317669;"#Pemilu2024 Jawaban Mahfud Saat Kiai Bertanya jika Dia Kalah Pilpres #AdadiKompas  https://t.co/oE9r6hVAg9";0;0;0;0;in;771030588;1752525585220317669;KompasData;https://twitter.com/KompasData/status/1752525585220317669
Wed Jan 31 02:49:57 +0000 2024;1752524590243274815;"Jawaban Mahfud Saat Kiai Bertanya jika Dia Kalah Pilpres #Pemilu2024 #AdadiKompas  https://t.co/Ua0z7Bjswn";0;0;0;2;in;255866913;1752524590243274815;hariankompas;https://twitter.com/hariankompas/status/1752524590243274815
Wed Jan 31 02:48:30 +0000 2024;1752524226773549059;"Personel OMB Mansinam 2023-2024 Polres Teluk Wondama melaksanakan pengamanan kegiatan Kampanye di Kampung Manopi Distrik Wasior Kab. Teluk Wondama  #opsmantapbrata20232024  #pemilu2024  #polrihumanis  #polripresisi @humas_poldaPB @DivHumas_Polri https://t.co/AZJMtSxlvA";0;0;0;0;in;1468109313977683978;1752524226773549059;PolresTW;https://twitter.com/PolresTW/status/1752524226773549059
Wed Jan 31 02:39:16 +0000 2024;1752521900889354655;"Penyalahgunaan program dan kebijakan adalah ketika bansos dan BLT digunakan untuk berkampanye dan menggiring dukungan publik. Ingat itu!  #PresidenJokowi #PrabowoGibran #Pilpres2024 #Pemilu2024 https://t.co/uRvu28HttM";0;0;0;0;in;1722581577933500416;1752521900889354655;walkingside_;https://twitter.com/walkingside_/status/1752521900889354655
Wed Jan 31 02:38:38 +0000 2024;1752521741849780408;"Kita semua tahu bahwa Bansos dan BLT itu program negara untuk masyarakat. Bukan program tim pemenangan Capres untuk mencari dukungan publik. Telah terjadi penyalahgunaan kebijakan.   #PresidenJokowi #PrabowoGibran #Pilpres2024 #Pemilu2024 #AsalBukan02 https://t.co/6mmqXLG6iH";0;0;0;0;in;1722581577933500416;1752521741849780408;walkingside_;https://twitter.com/walkingside_/status/1752521741849780408
Wed Jan 31 02:37:49 +0000 2024;1752521538333823301;"Bawaslu Provinsi Sulawesi Utara melaksanakan Rapat Koordinasi Penguatan Kelembagaan bersama Stakeholder se-Provinsi Sulawesi Utara. (28-30 Januari 2024) bertempat di Hotel Sintesa Peninsula Manado.   "Sunergitas Wujudkan Pemilu Berintegritas". 😉  #AyoAwasiBersama #Pemilu2024 https://t.co/UPAARuK9xP";0;0;0;1;in;1597313246465171456;1752521538333823301;PrBawasluSulut;https://twitter.com/PrBawasluSulut/status/1752521538333823301
Wed Jan 31 02:36:37 +0000 2024;1752521235895066747;"gw nanya ke beberapa temen gw tentang pilihannya karena pure kepo aja (beda pilihan juga), "lu milih 04 alasannya apa?" orang pertama: ikut aja lah (intinya fomo) orang kedua jawab dengan menjelek-jelekkan paslon lain. hmm, gw tuh maunya jawaban yang.. hmm lu tau dah #pemilu2024";0;0;0;0;in;1551076851694829573;1752521235895066747;ZmrtsS_;https://twitter.com/ZmrtsS_/status/1752521235895066747
Wed Jan 31 02:35:00 +0000 2024;1752520827780960646;"KPU RI menyatakan penyelenggaraan Pemilu 2024 harus terbuka demi transparansi informasi kepada masyarakat.   #Pemilu2024  https://t.co/eMbvJinaJZ";0;0;0;0;in;18071520;1752520827780960646;antaranews;https://twitter.com/antaranews/status/1752520827780960646
Wed Jan 31 02:34:24 +0000 2024;1752520679017398715;"Gibran seolah-olah menguasai masalah namun sebenarnya tidak secara substansi dan cenderung menghafal.    #PresidenJokowi #PrabowoGibran #Pilpres2024 #Pemilu2024 #AsalBukanGibran https://t.co/acyMyRrjI2";0;1;0;0;in;1722581577933500416;1752520679017398715;walkingside_;https://twitter.com/walkingside_/status/1752520679017398715
